Product_code,Vendor_code,Name,Retail_price,Base_unit,Country_of_Origin,ABV,Size
4223,Lervig,Lervig Nitro Latte 0.5,730,Pieces,Norway,6,0.121-3
878,Lervig,"Lervig Nordic Lean / fruit IPA / 7,4% / 0.but",400,Pieces,Norway,7.4,0.121-3
555,Lervig,"Lervig Norwegian Mauler / stout / 7,9% / 0,but.",420,Pieces,Norway,7.9,0.121-3
554,Lervig,"Lervig Passion Tang / sour/wild ale / 7% / 0,but.",370,Pieces,Norway,7,0.121-3
3428,Lervig,Lervig Pepper Johnson Barrel20,1480,Liters,Norway,11.5,0.121-3
2882,Lervig,Lervig Perler For Svin 0.33,470,Pieces,Norway,6.3,0.121-3
659,Lervig,Lervig Pop That Cherry / fruit beer / 6.5% / 0.75,1200,Pieces,Norway,6.5,0.121-3
4219,Lervig,Lervig Saskatoon Cheesecake Stout Barrel20,1280,Liters,Norway,12,0.121-3
2879,Lervig,Lervig Sippin' Into Darkness Barrel Aged 0.33,1100,Pieces,Norway,12,0.121-3
879,Lervig,Lervig Sippin¡¯ Into Darkness / imperial stout / 12% / 0.but,520,Pieces,Norway,12,0.121-3
5086,Lervig,Lervig Supersonic 0.5,820,Pieces,Norway,8.5,0.121-3
3002,Lervig,Lervig Supersonic Barrel20L,1200,Liters,Norway,8.5,0.121-3
2883,Lervig,Lervig Supersonic DIPA 0.5,850,Pieces,Norway,8.5,0.121-3
880,Lervig,"Lervig Sverd i Fjell / imperial IPA / 10,5% / 0.but",420,Pieces,Norway,10.5,0.121-3
2885,Lervig,Lervig Tasty Juice 0.5,750,Pieces,Norway,6,0.121-3
2884,Lervig,Lervig Toasted Maple Stout 0.33,570,Pieces,Norway,12,0.121-3
2862,Lervig,Lervig Toasted Maple Stout Barrel 20L,1400,Liters,Norway,12,0.121-3
78,,Les Bulles Ardennaises,,,,,0.121-3
223,Les Bulles Ardennaises,Les Bulles Ardennaises Cidre L'intense / 6.0% / 0.75l,1050,Pieces,France,6,0.121-3
2458,Les Bulles Ardennaises,"Les Bulles Ardennaises Cidre Rose 0,75",1200,Pieces,France,5,0.121-3
1673,Les Bulles Ardennaises,Les Bulles Ardennaises Cuvee des Rois Cidre / 5.0% / 0.75l,900,Pieces,France,5,0.121-3
1674,Les Bulles Ardennaises,Les Bulles Ardennaises Poire de Lalobbe / 6.0% / 0.75l,1200,Pieces,France,6,0.121-3
79,,Les Vergens du Cotentin,,,,,0.121-3
4574,,Lexington,,,,,0.121-3
4576,,Lexington Kentucky Bourbon Barrel Ale 0.33,380,Pieces,,8.2,0.121-3
4575,,Lexington Kentucky IPA 0.33,350,Pieces,,5.5,0.121-3
3895,,LHG,,,,,0.121-3
3915,,LHG Green Line 0.44,680,Pieces,,7,0.121-3
3922,,LHG Inner Circle 0.44,600,Pieces,,5.2,0.121-3
3642,,LHG Life Without Oxygen 0.44,950,Pieces,,10.5,0.121-3
3924,,LHG Lost In The Light 0.44,500,Pieces,,5,0.121-3
3896,,LHG Need To Know 0.44,550,Pieces,,4.7,0.121-3
3923,,LHG New Best Friend 0.44,680,Pieces,,6.7,0.121-3
3907,,LHG Walk On By 0.44,570,Pieces,,4.7,0.121-3
1260,Lindemans,Lindemans,,,Belgium,,0.121-3
1264,Lindemans,Lindemans & Mikkeller SpontanBasil Lambic / 6.0% / IBU/ 0.75l,1500,Pieces,Belgium,6,0.121-3
1257,Lindemans,Lindemans Apple,680,Liters,Belgium,3.5,0.121-3
1263,Lindemans,"Lindemans BlossomGueuze / 0,75",2000,Pieces,Belgium,6,0.121-3
2417,Lindemans,"Lindemans Cassis 3,5% Barrel",960,Liters,Belgium,3.5,0.121-3
1266,Lindemans,Lindemans Cassis Fruit Lambic / 3.5% / 0.25l,380,Pieces,Belgium,3.5,0.121-3
1268,Lindemans,"Lindemans Faro / 0,25",300,Pieces,Belgium,4.5,0.121-3
1256,Lindemans,Lindemans Faro Barrel,840,Liters,Belgium,4.5,0.121-3
1875,Lindemans,"Lindemans Framboise Lambic / 2,5%",300,Pieces,Belgium,2.5,0.121-3
1814,Lindemans,Lindemans Ginger Gueuze,2150,Pieces,Belgium,6,0.121-3
1255,Lindemans,Lindemans Gueuze,720,Liters,Belgium,4.5,0.121-3
3587,Lindemans,Lindemans Kriek 3.5%,330,Pieces,Belgium,3.5,0.121-3
4226,Lindemans,Lindemans Kriek Barrel,920,Liters,Belgium,3.5,0.121-3
1259,Lindemans,"Lindemans Oude Gueuze Cuv¨¦e Ren¨¦ / 0,375",480,Pieces,Belgium,6,0.121-3
1261,Lindemans,"Lindemans Oude Kriek Cuv¨¦e Ren¨¦ / 0,375",550,Pieces,Belgium,7,0.121-3
2648,Lindemans,"Lindemans Oude Kriek Cuvee Rene 0,75",1050,Pieces,Belgium,7,0.121-3
1267,Lindemans,Lindemans P¨ºche / 0.25,380,Pieces,Belgium,2.5,0.121-3
1876,Lindemans,"Lindemans Strawberry 2,5%",600,Liters,Belgium,3.5,0.121-3
1689,Lindemans,Lindemans Strawberry Lambic / 2.5% / 0.25,300,Pieces,Belgium,3.5,0.121-3
2617,,Lindheim,,,,,0.121-3
2980,,Lindheim Coolship Cherry 0.5 FAKTIChESKINET,1250,Pieces,,7,0.121-3
2622,,"Lindheim Cuvee Cuvee 0,375",1600,Pieces,,8.5,0.121-3
2627,,Lindheim Farmhouse Ale Barrel,1040,Liters,,6.8,0.121-3
2982,,Lindheim Newschoolers 0.5,1150,Pieces,,8,0.121-3
2618,,"Lindheim Raspberry Brett 0,375",1500,Pieces,,8,0.121-3
3920,,Lindheim Redfeet 0.375,1220,Pieces,,8,0.121-3
2641,,"Lindheim Solbaer 0,375",1600,Pieces,,7,0.121-3
4390,,Live Brew,,,,,0.121-3
4929,Local Beer,Local Beer,10,Pieces,,,0.121-3
2303,The Lost Abbey,Lost & Found,,,USA,,0.435
2308,The Lost Abbey,"Lost & Found R20. OA+S IPA 6,2% 0,44",620,Pieces,USA,6.2,0.45
2309,The Lost Abbey,"Lost & Found R21. 64Bit IPA 6,4% 0,44",380,Pieces,USA,6.4,0.453
2337,Founders,Lost & Found R21. 64Bit IPA Barrel,1000,Liters,USA,6.4,0.474
2310,The Lost Abbey,"Lost & Found R22. APA / Fomosaic 5,2% 0,44",550,Pieces,USA,5.2,0.475
2301,Founders,"Lost & Found R22. APA / Fomosaic 5,2% Barrel",920,Liters,USA,5.2,0.476
2311,The Lost Abbey,"Lost & Found R23. Session Pale Ale / Hold It Down 4,6% 0,44",550,Pieces,USA,4.6,1.476
2304,The Lost Abbey,"Lost & Found R26. C-The Man Go IPA 5,6% 0,44",550,Pieces,USA,5.6,2.476
2300,Founders,"Lost & Found R26. C-The Man Go IPA 5,6% Barrel",920,Liters,USA,5.6,1.3
2420,Founders,Lost & Found RSession IPA Barrel,960,Liters,USA,4.6,2.1
543,,Lost Abbey,,,,,0.265
544,Lost Abbey,"Lost Abbey AGAVE MARIA / 13,5% / 0,375",2100,Pieces,USA,13.5,0.755
1299,Lost Abbey,"Lost Abbey Avant Garde Ale / biere de garde / 7% / 0,75",1900,Pieces,USA,7,0.753
1304,Lost Abbey,"Lost Abbey Commandments / belgian strong / 10% / 0,75",2600,Pieces,USA,12,0.121-3
1297,Lost Abbey,"Lost Abbey Deliverance / american strong / 12,5% / 0,375",2450,Pieces,USA,12.5,0.121-3
1298,Lost Abbey,"Lost Abbey Red Barn Ale / saison / 6,7% / 0,75",1900,Pieces,USA,6.7,0.121-3
1293,Lost Abbey,"Lost Abbey Red Poppy Ale / sour red/brown / 5% / 0,375",2450,Pieces,USA,5,0.121-3
1212,Lost Abbey,"Lost Abbey Track#8 / american strong / 13,7%",2300,Pieces,USA,13.7,0.121-3
2393,Founders,Lost+Found R20. OA+S IPA,1000,Liters,USA,6.2,0.121-3
896,,Lovecraft Mechanical Love / Dolgij Potseluj Barrel,680,Liters,,6.2,0.121-3
770,,Lovecraft Ubit' Drakona / Krasivye D / Demon Cake BarrelI / butylki schitat' po 0.5,680,Liters,,6,0.121-3
4699,,Lux In Tenebris x In Peccatum - Estadea 0.33,330,Pieces,,10,0.121-3
3845,,Mad Scientist,,,,,0.121-3
3846,,Mad Scientist Frooth Hoperator 0.33,450,Pieces,,6,0.121-3
3847,,Mad Scientist JAM72 0.33,450,Pieces,,7.2,0.121-3
3848,,Mad Scientist Magyar Uborka Salata 0.33,500,Pieces,,3.5,0.121-3
1094,,Magic Rock,,,,,0.121-3
2757,,Magic Rock Cannonball IPA 0.33,330,Pieces,,7.4,0.121-3
1111,,"Magic Rock Common Grounds / coffee porter / 5,4% / 0,33",280,Pieces,,5.4,0.121-3
3379,,Magic Rock Dark Arts 0.33,330,Pieces,,6,0.121-3
1110,,"Magic Rock High Wire / APA / 5,5% / 0,33",280,Pieces,,5.5,0.121-3
1093,,Magic Rock High Wire Grapefruit,800,Liters,,5.5,0.121-3
1095,,"Magic Rock High Wire Grapefruit / fruit APA / 5,5% / 0,33",330,Pieces,,5.5,0.121-3
1097,,Magic Rock Inhaler,800,Liters,,4.5,0.121-3
1096,,"Magic Rock Inhaler / session IPA / 4,5% / 0,33",280,Pieces,,4.5,0.121-3
1863,,"Magic Rock Salty Kiss 0,33",320,Pieces,,4.1,0.121-3
1450,Maldugans,Maldugans 1984,760,Liters,Russia,8.4,0.121-3
4640,,Malmo,,,,,0.121-3
1242,,Malmo Alpha Beach / IPA,880,Liters,,6.3,0.121-3
80,,Mam'Goudig,,,,,0.121-3
218,Mam'Goudig,"Mam'Goudig Cidre Bouche Brut / cider brut / 4,5% / 0,75 / but",600,Pieces,France,4.5,0.121-3
4079,,Mango from Myanmar puree 430g,166.01,Pieces,,,0.121-3
1896,,"Mango from Myanmar, puree 3.1 kg, can",380,Pieces,,,0.121-3
4070,Foco,Mango nectar Foco 1 L,152,Pieces,,,0.121-3
1893,Foco,Mango nectar FOCO 1 L Tetra Pak,163,Pieces,,,0.121-3
4069,Foco,Mango nectar Foco 330ml,68,Pieces,,,0.121-3
1703,,Manoir du Kinkiz,,,,,0.121-3
3132,,Market,,,,,0.121-3
5221,,Maxl Helles 0.5,330,Pieces,,5.1,0.121-3
5208,,Maxlrainer Helles 0.5,300,Pieces,,4.8,0.121-3
5205,,Maxlrainer Leo Weisse 0.5,330,Pieces,,5,0.121-3
5207,,Maxlrainer Leo Weisse Barrel,600,Liters,,5,0.121-3
1517,,Mayador 1L,600,Pieces,,4.1,0.121-3
809,,"Mayador Limited Production / 0,75",550,Pieces,,5,0.121-3
808,,"Mayador M Busto / 0,7",550,Pieces,,6,0.121-3
761,,"Mayador M Cider / 4,5% / 0,33",220,Pieces,,4.5,0.121-3
1066,,Mayador BEZ ALKOGOL'NYJ,150,Pieces,,,0.121-3
4641,,Mead Malmo Here's Honey 0.33,900,Pieces,,5.9,0.121-3
4643,,Mead Malmo We Are Late Honey 0.33,870,Pieces,,5.9,0.121-3
4642,,Mead Malmo You're a Peach Honey 0.33,830,Pieces,,5.9,0.121-3
5143,Steppe & Wind Meadery,Mead Steppe & Wind Black Currant Mead 0.33,300,Pieces,Russia,6,0.121-3
5142,Steppe & Wind Meadery,Mead Steppe & Wind Black Currant Mead Barrel,640,Liters,Russia,6,0.121-3
5144,Steppe & Wind Meadery,Mead Steppe & Wind Blueberry and Vanilla 0.33,330,Pieces,Russia,6,0.121-3
5323,Steppe & Wind Meadery,Mead Steppe & Wind Blueberry and Vanilla Barrel,680,Liters,Russia,6,0.121-3
5321,Steppe & Wind Meadery,Mead Steppe & Wind Cherry Mead 0.33,300,Pieces,Russia,6,0.121-3
5320,Steppe & Wind Meadery,Mead Steppe & Wind Cherry Mead Barrel,600,Liters,Russia,6,0.121-3
5322,Steppe & Wind Meadery,Mead Steppe & Wind Grapefruit Mead 0.33,300,Pieces,Russia,6,0.121-3
5139,Steppe & Wind Meadery,Mead Steppe & Wind Orange Session Mead 0.33,280,Pieces,Russia,4.5,0.121-3
5140,Steppe & Wind Meadery,Mead Steppe & Wind Raspberry Mint and Hops 0.33,300,Pieces,Russia,6,0.121-3
5141,Steppe & Wind Meadery,Mead Steppe & Wind Raspberry Mint and Hops Barrel,680,Liters,Russia,6,0.121-3
5138,Steppe & Wind Meadery,Mead Steppe & Wind Melomel'? Barrel,720,Liters,Russia,4.5,0.121-3
774,Steppe & Wind Meadery,Mead Honey Delight,180,Pieces,Russia,,0.121-3
3736,,Mein Gr¨¹nes / Meine Festweisse / Wiesen Edel-Weisse TAP4,720,Liters,,6.2,0.121-3
1034,,Melody,,,,,0.121-3
1820,Melody Brew,Melody Brew,,,Russia,,0.121-3
4716,Melody Brew,Melody Brew Etude #3 0.33,250,Pieces,Russia,11,0.121-3
858,Melody Brew,Melody Brew Fusion,560,Liters,Russia,,0.121-3
4858,Melody Brew,Melody Brew IPA American Pilsner Barrel,520,Liters,Russia,5,0.121-3
5276,Melody Brew,Melody Brew Ob-La-Di-Ha 0.5,250,Pieces,Russia,4,0.121-3
1821,Melody Brew,Melody Brew Quarta / quad / 10%,280,Pieces,Russia,10,0.121-3
2113,Melody Brew,"Melody Brew Russian Lullaby Saison 6,5%",200,Pieces,Russia,6.5,0.121-3
2555,Melody Brew,"Melody Brew Samba 0,5",250,Pieces,Russia,5,0.121-3
859,Melody Brew,Melody Brew Santoor Dark,480,Liters,Russia,7,0.121-3
1822,Melody Brew,Melody Brew Sea Shanty / Imp Stout / 11%,280,Pieces,Russia,11,0.121-3
2114,Melody Brew,"Melody Brew Sweet Harmony Stout 6,6%",250,Pieces,Russia,6,0.121-3
3658,Melody Brew,"Melody Brew Sweet Harmony Stout 6,6% Barrel",560,Liters,Russia,6,0.121-3
2751,Melody Brew,Melody Brew x Red Hill - Acid Face Barrel,480,Liters,Russia,3.8,0.121-3
1035,,Melody Fusion 0.751,350,Pieces,,,0.121-3
1562,,Melody Fusion 0.75,450,Pieces,,8.5,0.121-3
1897,,Melody Imperial Stout Barrel,600,Liters,,11,0.121-3
1898,,Melody Lindy Hop APA 0.5,220,Pieces,,5,0.121-3
2098,Red Button,MELODY Red Button You Me Him Barrel,520,Liters,,6,0.435
2455,,Melody Samba / witbier / 5%,560,Liters,,5,0.45
2091,,Melody SWEET HARMONY / milk stout / 6.6%,480,Liters,,6.6,0.453
5177,,Midnight Project The Infinity Gauntlet 0.33,300,Pieces,,13,0.474
4993,,Midnight Project TrES-2b 0.33,350,Pieces,,8.6,0.475
5176,,Midnight Project We Are Venom 0.33,300,Pieces,,11,0.476
4992,,Midnight Project Your Quadruple Sour Peach Juice 0.5,300,Pieces,,11.5,1.476
4991,,Midnight Project Your Quadruple Sour Thanos Juice 0.5,300,Pieces,,11.5,2.476
4990,,Midnight Project Belorusija,,,,,1.3
378,Mikkeller,Mikkeller,,,,,2.1
4019,Mikkeller,Mikkeller - Beer Geek Breakfast / oatmeal stout / 7.5% / 0.bottle,520,Pieces,,7.5,0.265
4020,Mikkeller,Mikkeller - Beer Geek Cocoa Shake / imperial stout / 12% / 0.can,820,Pieces,,12,0.755
4016,Mikkeller,Mikkeller - Beer Geek Cocoa Shake / imperial stout / 12% / Barrel20,1600,Liters,,12,0.753
4021,Mikkeller,Mikkeller - Beer Geek Vanilla Shake / imperial stout / 12% / 0.can,820,Pieces,,12,0.121-3
4018,Mikkeller,Mikkeller - Beer Geek Vanilla Shake / imperial stout / 12% / Barrel20,1600,Liters,Denmark,12,0.121-3
4013,Mikkeller,Mikkeller - Blow Out / DH IPA / 6% / Barrel30,880,Liters,Denmark,6,0.121-3
4022,Mikkeller,Mikkeller - Hazesan Allihops / hazy pale ale / 5.1% / 0.bottle,400,Pieces,,5.1,0.121-3
4014,Mikkeller,Mikkeller - Heated Seats / NE Pale Ale / 4.9% / Barrel30,960,Liters,Denmark,4.9,0.121-3
4023,Mikkeller,Mikkeller - k:rlek / pale ale / 4.8% / 0.can,470,Pieces,,4.8,0.121-3
4015,Mikkeller,Mikkeller - k:rlek / pale ale / 4.8% / Barrel30,960,Liters,Denmark,4.8,0.121-3
4024,Mikkeller,Mikkeller - Splat / American IPA / 6.8% / 0.5 can,600,Pieces,,6.8,0.121-3
4017,Mikkeller,Mikkeller - Splat / American IPA / 6.8% / Barrel30,960,Liters,Denmark,6.8,0.121-3
4025,Mikkeller,Mikkeller - Spontan Cherry Frederiksdal / sour ale / 7.2% / 0.375 bottle,1150,Pieces,,7.2,0.121-3
1657,Omnipollo,Mikkeller & Omnipollo Prince & Pauper Grisette / 3.9% / 0.5l zh.b,370,Pieces,Sweden,3.9,0.121-3
1109,Mikkeller,"Mikkeller & Three Floyds Bla Spogelse Blueberry Bluebic / sour/wild ale / 7,7% / 0,75",1900,Pieces,,7.7,0.121-3
4502,Mikkeller,Mikkeller 0 IBU 0.5,730,Pieces,,12.1,0.121-3
827,Mikkeller,Mikkeller 1000 IBU / imperial IPA / 0.but,500,Pieces,,9.6,0.121-3
4503,Mikkeller,Mikkeller 1000 IBU 0.5,730,Pieces,,12.1,0.121-3
828,Mikkeller,Mikkeller 12 Winale Bi¨¨re de Champagne / 8.1% / 0.375l,1200,Pieces,,8.1,0.121-3
1573,Mikkeller,Mikkeller 12 Winale B-Sides Bi¨¨re de Champagne / 8.1% / 0.33l,1200,Pieces,Denmark,8.1,0.121-3
823,Mikkeller,Mikkeller 12oz Wineale,1120,Liters,Denmark,8.1,0.121-3
4504,Mikkeller,Mikkeller 3000 IBU 0.5,800,Pieces,,15.5,0.121-3
1569,Mikkeller,Mikkeller American Dream / Pilsner / 4.6% / 0.5 ban,400,Pieces,Denmark,4.6,0.121-3
4490,Mikkeller,Mikkeller American Dream 0.33,480,Pieces,,4.6,0.121-3
445,Mikkeller,"Mikkeller Arh Hvad?! / belgian ale / 6,8% / 0,but.",330,Pieces,Denmark,6.8,0.121-3
979,Mikkeller,"Mikkeller Beer Geek Breakfast / stout / 7,5% / 0,33",480,Pieces,,7.5,0.121-3
2177,Mikkeller,"Mikkeller Beer Geek Breakfast Oatmeal Stout 0,5 Can",520,Pieces,,7.5,0.121-3
2585,Mikkeller,Mikkeller Beer Geek Brunch Weasel Can,800,Pieces,,10.9,0.121-3
2755,Mikkeller,Mikkeller Beer Geek Cocoa Shake 0.33,770,Pieces,,12.1,0.121-3
830,Mikkeller,Mikkeller Beer Geek Dessert Imperial Stout / 11.0% / 0.33l,570,Pieces,,12.12,0.121-3
1656,Mikkeller,Mikkeller Beer Geek Flat White Oatmeal Stout / 7.5% / 0.5l zh.b,650,Pieces,,7.5,0.121-3
4509,Mikkeller,Mikkeller Beer Mile Running Club 0.33,470,Pieces,,5,0.121-3
3375,Mikkeller,Mikkeller BeerGeek Breakfast Barrel20,1320,Liters,Denmark,7.5,0.121-3
429,Mikkeller,"Mikkeller Big Worster / barleywine / 16,5% / 0,375 but.",900,Pieces,Denmark,16.5,0.121-3
4491,Mikkeller,Mikkeller Big Worster 0.375,950,Pieces,,15,0.121-3
396,Mikkeller,"Mikkeller Black / imperial stout / 15,1% / 0,375 but",800,Pieces,Denmark,15.1,0.121-3
1115,Mikkeller,"Mikkeller Black / imperial stout / 16,1% / 0,33",480,Pieces,Denmark,16.1,0.121-3
1866,Mikkeller,Mikkeller Black Bear 10.1%,500,Pieces,,10.1,0.121-3
430,Mikkeller,"Mikkeller Black Hole / imperial stout / 13,1% / 0,375 but.",900,Pieces,Denmark,13.1,0.121-3
3377,Mikkeller,Mikkeller Creamsicle Friends 0.5,650,Pieces,Denmark,7.1,0.121-3
1572,Mikkeller,Mikkeller Crooked Moon / dIPA / 9%,880,Liters,Denmark,9,0.121-3
1570,Mikkeller,Mikkeller Crooked Moon / dIPA / 9% / 0.ban,400,Pieces,Denmark,9,0.121-3
970,Mikkeller,"Mikkeller Crooked Moon Tattoo Stockholm / stout / 8% / 0,33",480,Pieces,Denmark,8,0.121-3
4494,Mikkeller,Mikkeller Deception Session IPA 0.33,460,Pieces,,5,0.121-3
4610,Mikkeller,Mikkeller Evergreen 0.33,400,Pieces,,3.5,0.121-3
824,Mikkeller,Mikkeller Ginger Brett IPA,880,Liters,Denmark,6.9,0.121-3
977,Mikkeller,"Mikkeller Ginger Brett IPA / IPA / 6,9% / 0,33",370,Pieces,Denmark,6.9,0.121-3
434,Mikkeller,"Mikkeller Green Gold / IPA / 7% / 0,5 zh.b",430,Pieces,Denmark,7,0.121-3
2178,Mikkeller,Mikkeller Green Gold Bottle,350,Pieces,,7,0.121-3
2583,Mikkeller,"Mikkeller Hair In The Mailbox IPA 0,33",330,Pieces,,6.3,0.121-3
2582,Mikkeller,Mikkeller Hair In The Mailbox IPA Barrel,880,Liters,Denmark,6.3,0.121-3
1098,Mikkeller,"Mikkeller Hallo Ich Bin Berliner Weisse Apricot / berliner weisse / 3,7% / 0,5",370,Pieces,,3.7,0.121-3
1576,Mikkeller,"Mikkeller Hallo Ich Bin Berliner Weisse Blueberries / 3,7%",800,Liters,Denmark,3.7,0.121-3
1575,Mikkeller,Mikkeller Hallo Ich Bin Berliner Weisse Mango / 3.7%,800,Liters,Denmark,3.7,0.121-3
1574,Mikkeller,Mikkeller Hallo Ich Bin Berliner Weisse Mango / 3.7% / 0.5 but,370,Pieces,Belgium,3.7,0.121-3
1101,Mikkeller,Mikkeller Hallo Ich Bin Berliner Weisse Passion Fruit,720,Liters,Denmark,3.7,0.435
1099,Mikkeller,Mikkeller Hallo Ich Bin Berliner Weisse Raspberry,760,Liters,Denmark,3.7,0.45
1100,Mikkeller,"Mikkeller Hallo Ich Bin Berliner Weisse Raspberry / berliner weisse / 3,7% / 0,5",370,Pieces,,3.7,0.453
3376,Mikkeller,Mikkeller Hazeside NE IPA Barrel30,1080,Liters,,6.9,0.474
3378,Mikkeller,Mikkeller Hazy And Sally 0.5,530,Pieces,,4.5,0.475
4510,Mikkeller,Mikkeller Hop Burn Low 0.33,700,Pieces,,10,0.476
1347,Mikkeller,"Mikkeller Hva Saa!? / belgian ale / 6,8% / 0,33",330,Pieces,,6.8,1.476
436,Mikkeller,"Mikkeller Hvedegoop / barley wine / 10,4% / 0,75 but.",1100,Pieces,Denmark,10.4,2.476
4057,Mikkeller,Mikkeller I Don't Have A Red Shrimp Pils 0.33,180,Pieces,,4.6,1.3
4489,Mikkeller,Mikkeller I Wish IPA 0.33,470,Pieces,,5.5,2.1
1114,Mikkeller,"Mikkeller Imperial India Pale Ale Amarillo / double IPA / 8,9 / 0,33",370,Pieces,,8.9,0.265
1113,Mikkeller,"Mikkeller Imperial India Pale Ale Nelson / double IPA / 8,9% / 0,33",370,Pieces,,8.9,0.755
439,Mikkeller,"Mikkeller Invasion Farmhouse IPA / IPA / 8% / 0,75 but.",1800,Pieces,Denmark,8,0.753
379,Mikkeller,"Mikkeller Koppi IPA / IPA / 7,2% / 0,but",380,Pieces,Denmark,7.2,0.121-3
438,Mikkeller,"Mikkeller Mad Venencia Sherry Beer / 5% / 0,375 but.",900,Pieces,Denmark,5,0.121-3
1654,Mikkeller,Mikkeller Mastodon Mother Puncher Sour Farmhouse IPA / 6.6% / 0.33l,370,Pieces,,6.6,0.121-3
1865,Mikkeller,Mikkeller Mexas Ranger 6.6%,400,Pieces,,6.6,0.121-3
4668,Mikkeller,Mikkeller Mikkeller Sandrajd Sejson Barrel,880,Liters,Denmark,6.3,0.121-3
976,Mikkeller,"Mikkeller Mikropolis Whiskey Sour SpontanAle / sour/wild ale / 10,7% / 0,33",670,Pieces,,10.7,0.121-3
1652,Mikkeller,Mikkeller Milk Stout / 6.0% / 0.33l,370,Pieces,,6,0.121-3
975,Mikkeller,"Mikkeller Nelson Sauvignon Chardonnay Barrel Aged / belgian strong / 9% / 0,Can",550,Pieces,,9,0.121-3
440,Mikkeller,Mikkeller Nelson Sauvin Brut Chardonnay Barrels! Bi¨¨re de Champagne / 9.0% / 0.75l,1500,Pieces,Denmark,9,0.121-3
441,Mikkeller,Mikkeller Nelson Sauvin Brut Dry Hopped! Bi¨¨re de Champagne / 9.0% / 0.75l,1500,Pieces,Denmark,9,0.121-3
4495,Mikkeller,Mikkeller Nelson Sauvin Mango Passion 0.75,2000,Pieces,,9,0.435
972,Mikkeller,Mikkeller Nelson Sowin Non BA Barrel l,960,Liters,Denmark,9,0.45
4607,Mikkeller,Mikkeller Nineteen NEIPA 0.5,600,Pieces,,6.9,0.453
4496,Mikkeller,Mikkeller Oregon Fruit Series Spontan Plum 0.375,1250,Pieces,,6.3,0.474
4608,Mikkeller,Mikkeller Peter Pale & Mary 0.33,480,Pieces,,4.6,0.475
4061,Mikkeller,"Mikkeller Peter, Pale and Mary Barrel20",880,Liters,,4.6,0.476
1655,Mikkeller,Mikkeller Raspberry Quadrupel BA Brandy / 13.0% / 0.375l,1100,Pieces,,13,1.476
978,Mikkeller,"Mikkeller Raspberry Trippelbock / fruit beer / 13% / 0,375",750,Pieces,,13.1,2.476
973,Mikkeller,"Mikkeller Recipe # 1000 BA Chardonnay / belgian strong / 9% / 0,375",1000,Pieces,,9,1.3
1482,Mikkeller,Mikkeller Risgoop 10.4% / 0.75 but,1100,Pieces,Denmark,10.4,2.1
4498,Mikkeller,Mikkeller Scour Scandinavia Spontan Seabuckthorn 0.375,1100,Pieces,,7.7,0.265
1346,Mikkeller,Mikkeller Session IPA Citra / 4.5% / 0.33l zh.b,350,Pieces,,4.5,0.755
1345,Mikkeller,Mikkeller Session IPA Mosaic / 4.5% / 0.33l zh.b,350,Pieces,,4.5,0.753
4438,Mikkeller,Mikkeller Side Eyes 0.33,400,Pieces,,4.6,0.121-3
1106,Mikkeller,Mikkeller Single Hop Cascade IPA,800,Liters,Denmark,6.9,0.121-3
1344,Mikkeller,"Mikkeller Single Hop Citra / IPA / 6,9% / 0,33",350,Pieces,,6.9,0.121-3
1475,Mikkeller,Mikkeller Single Hop Citra 6.9%,800,Liters,Denmark,6.9,0.121-3
1476,Mikkeller,Mikkeller Single Hop Mosaic 6.9%,720,Liters,Denmark,6.9,0.121-3
1481,Mikkeller,Mikkeller Single Hop Mosaic 6.9% / 0.ban,350,Pieces,Denmark,6.9,0.121-3
1480,Mikkeller,Mikkeller Single Hop Nelson Sauvin / 6.9% / 0.ban,330,Pieces,Denmark,6.9,0.121-3
1112,Mikkeller,Mikkeller Single Hop Nelson Sauvin IPA,800,Liters,,6.9,0.121-3
443,Mikkeller,"Mikkeller Spontan Cherry BA Malaga / lambic style - fruit / 8,2% / 0,375 but.",1350,Pieces,Denmark,8.2,0.121-3
2465,Mikkeller,"Mikkeller Spontan Cherry Frederiksdal 0,375",1600,Pieces,,8.2,0.121-3
974,Mikkeller,"Mikkeller Spontan Nelson / sour/wild ale / 7,3% / 0,75",1450,Pieces,,7.3,0.121-3
4609,Mikkeller,Mikkeller Spontan Peach 0.375,1100,Pieces,,7.7,0.121-3
442,Mikkeller,"Mikkeller SpontanDryHop Citra / lambic style - unblended / 5,5% / 0,but.",650,Pieces,Denmark,5.5,0.121-3
4499,Mikkeller,Mikkeller Stateside IPA 0.33,470,Pieces,,6.9,0.121-3
4436,Mikkeller,Mikkeller Stick A Finger Barrel,920,Liters,Denmark,4.6,0.121-3
2587,Mikkeller,"Mikkeller Stick a Finger In The Soil APA 0,33",380,Pieces,,4.6,0.121-3
2752,Mikkeller,Mikkeller Stick a Finger In The Soil APA Barrel,880,Liters,,4.6,0.121-3
5072,Mikkeller,Mikkeller Sundried Saison 0.33,480,Pieces,,6.3,0.121-3
4500,Mikkeller,Mikkeller Trippel A 0.33,500,Pieces,,9,0.121-3
4492,Mikkeller,Mikkeller Vanilla Maple Cocoa 0.5,1300,Pieces,,13,0.121-3
4493,Mikkeller,Mikkeller Vesterbro Pilsner 0.33,460,Pieces,,5.6,0.121-3
1343,Mikkeller,"Mikkeller William / sour ale / 6,8% / 0,375",800,Pieces,,6.8,0.121-3
